n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
1086,4933.861328616885488582770910113828379608,2142.748749494159993550914911548715666185,1.644458490804902964277510372537853579858,206.2568358246220179651718519783330593669,5.318975744841565845052732799864636544388,2.082187904254740974530264464674283475589,41.20124717015907634339666064741109964354,-3.047183038578511362098467150528546787128,206.2412525837198774182833236606364049377,0.01558324090214054688852831769665442917594
1087,4939.191217616380142986504600313774199098,2145.063490875797365727429992525408433596,1.644351674108546731783792296655103512686,206.415060708580026241018498825403235753,5.319750485996101161209262546836041450846,2.082168994681574612691939976563145196306,41.21183394412029999131413217616009560237,-3.047162747123757989209948227757203450164,206.3994897470543339488684839568128223922,0.01557096152569229215001486859041336081921
1088,4944.521872766005780823139160512351074915,2147.37856499220893346246242110018610412,1.644244998654393851656908574510183022472,206.573266231231106322434286483703632241,5.320524532574117159118582715115754877347,2.082150113096056748102564335801513823182,41.22241241258243939312379886265043818679,-3.047142486862939967226693460780300558531,206.5577075282858488274243665109478838065,0.01555870294525749500991997275574843454449
1089,4949.853293385678010189868317389743975584,2149.693971548037798124094874414859073971,1.644138464120600039845784278566175840956,206.731452414626252641956258061617300827,5.321297885831501507725801371946563767996,2.082131259429585634769489294626473982713,41.2329825895292245917926278901129839372,-3.047122257720087585947406984015684508737,206.7159059495195990680695780782113952468,0.01554646510665357388667998340590558017953
1090,4955.185478796530754778770023035893189885,2152.009710248456168820484926328389487482,1.644032070186354838877715042637678467117,206.8896192807708099339361338057176509377,5.322070547020725830459174273202921519953,2.082112433613792280761524437698011306083,41.24354448890818057537972577963949112014,-3.047102059619484788696000370724295827173,206.8740850328149213426927255387737517785,0.01553424795588859124340826694389915921438
1091,4960.518428320912969316776664181495961333,2154.325780799163935933568629305480562701,1.643925816531877342112084153637560309713,207.0477668516246098491092606068559914062,5.322842517390858109233725237946185144958,2.082093635580539441951765618962169849751,41.25409812463075384503235006422166433248,-3.047081892485668095708601684842445887586,207.0322448001854494403676457842559910701,0.01552205143916040874161482260000033601985
1092,4965.85214128238536683026399005196420545,2156.642182906387249788130756413016132528,1.643819702838411939601884964119939869115,207.20589514910210703495371381271431705,5.323613798187575032128202709536160676928,2.082074865261920621040786615111556182579,41.26464351057243842574995143218070619049,-3.047061756243425533065827587961054438277,207.1903852735992511880440827645341740574,0.0155098755028558469096310481801429926066
1093,4971.186617005717157681010202050223184726,2158.958916276877104433116149039354293029,1.643713728788224085434113314143579850793,207.3640041950725146844168282874735094678,5.324384390653174285042329301204979290787,2.082056122590259071827626570736677131806,41.2751806605729013228744701614006647753,-3.047041650817795567136731630005630996437,207.3485064749789648351193285391068462514,0.01549772009354984929749974836666321635667
1094,4976.521854816882800320564465499796602353,2161.275980617907926512181613297477820338,1.643607894064596086420981364005787805399,207.5220940113599395555716533891717755426,5.325154296026586787639349879578774534312,2.082037407498106808696236537401831713157,41.28570958843610742724672821134533442904,-3.047021576134066044501075704439956825055,207.5066084262019349044813605628312263885,0.01548558515800465109029282634054915413111
1095,4981.857854043058763710350105778669850318,2163.593375637276169200612017206432561878,1.643502198351822912014784049863257594036,207.6801646197435164647511424802855543923,5.325923515543388873876946665979053805044,2.082018719918243621285277290453827350584,41.29623030793044387195050673444795367611,-3.047001532117773137316803661219850305277,207.6646911491003475125991226701927181678,0.01547347064316895215201981009283622448195
1096,4987.19461401262030135511195142374376089,2165.911101043298911185847667345520478387,1.643396641335208025320122342140154339259,207.8382160419575422556933010055177298172,5.326692050435814417427666816721982640329,2.082000059783676094309387659826304739724,41.30674283278884384354777696256739064436,-3.046981518694700294099826259399957875574,207.822754665461365161220811549182508914,0.01546137649617709447248945633522090322052
1097,4992.532134055138236897599698156113529129,2168.229156544812460668992693375515161509,1.643291222701059235078053671326921073036,207.9962482996916092472160273274570779816,5.327459901932766902288098865382515263174,2.081981427027636632500267850721074407956,41.31724717670890985069055937762063115841,-3.046961535790877195883455022228944589617,207.9807989970272610032263431655224932273,0.01544930266434824398968416193458475425266
1098,4997.870413501375761222659803134751169167,2170.547541851170964364796047208288965639,1.643185942136684568497599346128329807005,208.1542614145907381619259866766199411219,5.328227071259831438874139158462990204528,2.081962821583582490636145672954954885859,41.32774335335303645297702075731869051374,-3.046941583332578717725049146585011932464,208.1388241654955525851655838669523384804,0.01543724909518557676040280966760264151344
1099,5003.209451683285241019187290852191068543,2172.86625667224502147771783622304263921,1.643080799330388164810891583195511877274,208.312255408255510538451560024493778768,5.328993559639286725897807878492790359557,2.081944243385194808628415259922457683935,41.33823137634853245290168007542284146119,-3.046921661246323895527664431379737467963,208.2968301925191350689994380284311092614,0.01542521573637546945212199606266950656638
1100,5008.549247934005038748665973599144322021,2175.185300718420302631814062271382551708,1.642975793971466189429088953586017416242,208.4702303022422006296757057097608379913,5.329759368290116958319206313695772446302,2.081925692366377651634457755351217463398,41.34871125928774255373198131846332615808,-3.046901769458874898144716241617959069689,208.4548170997064139355464873614915447243,0.01541320253578669412921834826929326692878
1101,5013.889801587856343969300972902022835133,2177.504673700596173732292435737983064109,1.642870925750202768577028685798775223231,208.6281861180629067894304615281148689929,5.33052449842802368166535259041260945114,2.081907168461257055165871593973548688423,41.3591830157281684861260030537892252635,-3.046881907897236004735889831519315395996,208.6127849086214371721235756798816555118,0.01540120944146961730688584823321348115153
1102,5019.231111980340015965021086233276285699,2179.82437533018432473671078203769981198,1.6427661943578659442854174053417894107,208.7861228771856823501007980302023118885,5.331288951265437593005792023871529753672,2.08188867160418007516155641640611035994,41.36964665919258960628871005242619535938,-3.046862076488652587342750926709532030829,208.7707336407840269468545262704175837168,0.01538923640165540324627175978472817173979
1103,5024.573178448133437628900487963992257053,2182.144405319107403313907661999367033808,1.64266159948670364962018859238408898834,208.9440406010346659935716092613552631773,5.332052728011530288873050456067198301498,2.081870201729713842995309354271156254564,41.38010220316918296844691044861606348988,-3.046842275160610098652727327056525115404,208.9286633176699107721070663500972648472,0.01537728336475522146454291125799833016408
1104,5029.916000329087380550819497226659770125,2184.464763379797653368872192933518000888,1.642557140829939704029475357659981117603,209.1019393109902116179377944279410753615,5.332815829872225960414184328816338377697,2.081851758772644625387805414108223443884,41.39054966111164287440596182894765564172,-3.046822503840833064920348453192826007986,209.0865739607108521595040136914351692014,0.01536535027935945843378073650590616013991
1105,5035.259576962222881259452700240035465222,2186.785449225195558411876689085493920766,1.642452818081769828689461127444328882416,209.2598190283890177023836423011530655161,5.333578258050213036057879678861761166506,2.08183334266797688919304499296715352763,41.40098904643929990293427031916644782373,-3.046802762457284084014844235923208691123,209.2444655912947807689408536670722978801,0.01535343709423693344278863408076763595208
1106,5040.603907687728128568939592776655994689,2189.10646256874848975031164387400020461,1.642348630937357681731178545590309978226,209.417679774524256172624078888491040061,5.334340013744955771979763634504741492118,2.081814953350932371029561189648216899691,41.41142037253723942170474721614780782967,-3.046783050938162828563417553214282195376,209.4023382307659220540280000072844298884,0.01534154375833411859607888120661017259757
1107,5045.948991846955361980858121788847954455,2191.427803124409359481777757003220308868,1.642244579092830913231128398285938965456,209.5755215706457007692867773403203629894,5.335101098152705790646816234920014270268,2.081796590756949151726887548123929690575,41.4218436527564195845056270446988032925,-3.04676336921190505415971556881029693796,209.5601919004249264063622887911859950436,0.01532967022077436292448854913436794584222
